TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
7613000000.0	206593959.1	193948944.3	218762324.2
7614000000.0	206594869.9	193949496.2	218763440.7
7615000000.0	206595780.4	193950047.9	218764556.9
7616000000.0	206596690.7	193950599.5	218765672.9
7617000000.0	206597600.7	193951151.0	218766788.5
7618000000.0	206598510.6	193951702.3	218767903.9
7619000000.0	206599420.2	193952253.4	218769019.0
7620000000.0	206600329.6	193952804.4	218770133.8
7621000000.0	206601238.7	193953355.3	218771248.4
7622000000.0	206602147.6	193953906.0	218772362.6
7623000000.0	206603056.3	193954456.6	218773476.6
7624000000.0	206603964.7	193955007.0	218774590.3
7625000000.0	206604873.0	193955557.2	218775703.7
7626000000.0	206605780.9	193956107.4	218776816.8
7627000000.0	206606688.7	193956657.3	218777929.7
7628000000.0	206607596.2	193957207.1	218779042.3
7629000000.0	206608503.5	193957756.8	218780154.5
7630000000.0	206609410.6	193958306.3	218781266.5
7631000000.0	206610317.4	193958855.7	218782378.3
7632000000.0	206611224.0	193959404.9	218783489.7
7633000000.0	206612130.4	193959954.0	218784600.9
7634000000.0	206613036.6	193960503.0	218785711.8
7635000000.0	206613942.5	193961051.7	218786822.4
7636000000.0	206614848.2	193961600.4	218787932.7
7637000000.0	206615753.6	193962148.9	218789042.8
7638000000.0	206616658.9	193962697.2	218790152.5
7639000000.0	206617563.9	193963245.4	218791262.0
7640000000.0	206618468.7	193963793.5	218792371.2
7641000000.0	206619373.2	193964341.4	218793480.2
7642000000.0	206620277.5	193964889.1	218794588.8
7643000000.0	206621181.6	193965436.7	218795697.2
7644000000.0	206622085.5	193965984.2	218796805.3
7645000000.0	206622989.1	193966531.5	218797913.1
7646000000.0	206623892.5	193967078.7	218799020.6
7647000000.0	206624795.7	193967625.7	218800127.9
7648000000.0	206625698.6	193968172.6	218801234.9
7649000000.0	206626601.3	193968719.3	218802341.6
7650000000.0	206627503.8	193969265.9	218803448.0
7651000000.0	206628406.1	193969812.3	218804554.2
7652000000.0	206629308.1	193970358.6	218805660.0
7653000000.0	206630209.9	193970904.8	218806765.6
7654000000.0	206631111.5	193971450.8	218807870.9
7655000000.0	206632012.8	193971996.6	218808976.0
7656000000.0	206632913.9	193972542.3	218810080.7
7657000000.0	206633814.8	193973087.9	218811185.2
7658000000.0	206634715.5	193973633.3	218812289.4
7659000000.0	206635615.9	193974178.6	218813393.3
7660000000.0	206636516.1	193974723.7	218814497.0
7661000000.0	206637416.1	193975268.7	218815600.3
7662000000.0	206638315.9	193975813.5	218816703.4
7663000000.0	206639215.4	193976358.2	218817806.2
7664000000.0	206640114.7	193976902.7	218818908.8
7665000000.0	206641013.8	193977447.1	218820011.1
7666000000.0	206641912.6	193977991.3	218821113.0
7667000000.0	206642811.2	193978535.5	218822214.7
7668000000.0	206643709.6	193979079.4	218823316.2
7669000000.0	206644607.8	193979623.2	218824417.3
7670000000.0	206645505.7	193980166.9	218825518.2
7671000000.0	206646403.5	193980710.4	218826618.8
7672000000.0	206647301.0	193981253.8	218827719.2
7673000000.0	206648198.2	193981797.0	218828819.2
7674000000.0	206649095.2	193982340.1	218829919.0
7675000000.0	206649992.1	193982883.0	218831018.5
7676000000.0	206650888.6	193983425.8	218832117.7
7677000000.0	206651785.0	193983968.5	218833216.7
7678000000.0	206652681.1	193984511.0	218834315.3
7679000000.0	206653577.0	193985053.3	218835413.7
7680000000.0	206654472.7	193985595.6	218836511.9
7681000000.0	206655368.2	193986137.6	218837609.7
7682000000.0	206656263.4	193986679.6	218838707.3
7683000000.0	206657158.4	193987221.3	218839804.6
7684000000.0	206658053.2	193987763.0	218840901.6
7685000000.0	206658947.7	193988304.5	218841998.4
7686000000.0	206659842.1	193988845.8	218843094.8
7687000000.0	206660736.2	193989387.0	218844191.0
7688000000.0	206661630.0	193989928.1	218845287.0
7689000000.0	206662523.7	193990469.0	218846382.6
7690000000.0	206663417.1	193991009.8	218847478.0
7691000000.0	206664310.3	193991550.4	218848573.1
7692000000.0	206665203.3	193992090.9	218849667.9
7693000000.0	206666096.0	193992631.2	218850762.5
7694000000.0	206666988.6	193993171.4	218851856.8
7695000000.0	206667880.9	193993711.5	218852950.8
7696000000.0	206668773.0	193994251.4	218854044.5
7697000000.0	206669664.8	193994791.1	218855138.0
7698000000.0	206670556.5	193995330.8	218856231.2
7699000000.0	206671447.9	193995870.2	218857324.1
7700000000.0	206672339.0	193996409.6	218858416.8
7701000000.0	206673230.0	193996948.8	218859509.1
7702000000.0	206674120.7	193997487.8	218860601.2
7703000000.0	206675011.3	193998026.7	218861693.1
7704000000.0	206675901.5	193998565.5	218862784.6
7705000000.0	206676791.6	193999104.1	218863875.9
7706000000.0	206677681.5	193999642.6	218864966.9
7707000000.0	206678571.1	194000180.9	218866057.6
7708000000.0	206679460.5	194000719.1	218867148.1
7709000000.0	206680349.6	194001257.1	218868238.3
7710000000.0	206681238.6	194001795.0	218869328.2
7711000000.0	206682127.3	194002332.8	218870417.9
7712000000.0	206683015.8	194002870.4	218871507.2
7713000000.0	206683904.1	194003407.9	218872596.3
7714000000.0	206684792.2	194003945.2	218873685.2
7715000000.0	206685680.0	194004482.4	218874773.7
7716000000.0	206686567.6	194005019.4	218875862.0
7717000000.0	206687455.0	194005556.3	218876950.0
7718000000.0	206688342.2	194006093.1	218878037.8
7719000000.0	206689229.1	194006629.7	218879125.3
7720000000.0	206690115.8	194007166.2	218880212.5
7721000000.0	206691002.3	194007702.5	218881299.4
7722000000.0	206691888.6	194008238.7	218882386.1
7723000000.0	206692774.7	194008774.7	218883472.5
7724000000.0	206693660.5	194009310.6	218884558.6
7725000000.0	206694546.1	194009846.4	218885644.4
7726000000.0	206695431.5	194010382.0	218886730.0
7727000000.0	206696316.7	194010917.5	218887815.3
7728000000.0	206697201.6	194011452.8	218888900.4
7729000000.0	206698086.3	194011988.0	218889985.1
7730000000.0	206698970.8	194012523.1	218891069.6
7731000000.0	206699855.1	194013058.0	218892153.9
7732000000.0	206700739.2	194013592.8	218893237.8
7733000000.0	206701623.0	194014127.4	218894321.5
7734000000.0	206702506.6	194014661.9	218895404.9
7735000000.0	206703390.0	194015196.2	218896488.1
7736000000.0	206704273.2	194015730.4	218897571.0
7737000000.0	206705156.2	194016264.5	218898653.6
7738000000.0	206706038.9	194016798.4	218899735.9
7739000000.0	206706921.4	194017332.2	218900818.0
7740000000.0	206707803.7	194017865.8	218901899.8
7741000000.0	206708685.8	194018399.3	218902981.3
7742000000.0	206709567.6	194018932.7	218904062.6
7743000000.0	206710449.3	194019465.9	218905143.6
7744000000.0	206711330.7	194019999.0	218906224.3
7745000000.0	206712211.9	194020531.9	218907304.8
7746000000.0	206713092.9	194021064.7	218908385.0
7747000000.0	206713973.6	194021597.3	218909464.9
7748000000.0	206714854.1	194022129.8	218910544.6
7749000000.0	206715734.4	194022662.2	218911624.0
7750000000.0	206716614.5	194023194.4	218912703.1
7751000000.0	206717494.4	194023726.5	218913781.9
7752000000.0	206718374.1	194024258.4	218914860.5
7753000000.0	206719253.5	194024790.3	218915938.9
7754000000.0	206720132.7	194025321.9	218917016.9
7755000000.0	206721011.7	194025853.4	218918094.7
7756000000.0	206721890.5	194026384.8	218919172.2
7757000000.0	206722769.0	194026916.1	218920249.4
7758000000.0	206723647.4	194027447.2	218921326.4
7759000000.0	206724525.5	194027978.1	218922403.1
7760000000.0	206725403.4	194028508.9	218923479.6
7761000000.0	206726281.1	194029039.6	218924555.8
7762000000.0	206727158.5	194029570.2	218925631.7
7763000000.0	206728035.8	194030100.6	218926707.3
7764000000.0	206728912.8	194030630.8	218927782.7
7765000000.0	206729789.6	194031161.0	218928857.8
7766000000.0	206730666.2	194031690.9	218929932.7
7767000000.0	206731542.6	194032220.8	218931007.3
7768000000.0	206732418.7	194032750.5	218932081.6
7769000000.0	206733294.6	194033280.0	218933155.6
7770000000.0	206734170.4	194033809.5	218934229.4
7771000000.0	206735045.8	194034338.7	218935302.9
7772000000.0	206735921.1	194034867.9	218936376.2
7773000000.0	206736796.2	194035396.9	218937449.1
7774000000.0	206737671.0	194035925.8	218938521.9
7775000000.0	206738545.6	194036454.5	218939594.3
7776000000.0	206739420.1	194036983.1	218940666.5
7777000000.0	206740294.2	194037511.5	218941738.4
7778000000.0	206741168.2	194038039.8	218942810.1
7779000000.0	206742042.0	194038568.0	218943881.5
7780000000.0	206742915.5	194039096.0	218944952.6
7781000000.0	206743788.8	194039623.9	218946023.5
7782000000.0	206744661.9	194040151.7	218947094.1
7783000000.0	206745534.8	194040679.3	218948164.4
7784000000.0	206746407.5	194041206.7	218949234.5
7785000000.0	206747279.9	194041734.1	218950304.3
7786000000.0	206748152.2	194042261.3	218951373.8
7787000000.0	206749024.2	194042788.3	218952443.1
7788000000.0	206749896.0	194043315.2	218953512.1
7789000000.0	206750767.6	194043842.0	218954580.8
7790000000.0	206751638.9	194044368.7	218955649.3
7791000000.0	206752510.1	194044895.2	218956717.5
7792000000.0	206753381.0	194045421.5	218957785.5
7793000000.0	206754251.7	194045947.7	218958853.2
7794000000.0	206755122.2	194046473.8	218959920.6
7795000000.0	206755992.5	194046999.8	218960987.8
7796000000.0	206756862.6	194047525.6	218962054.7
7797000000.0	206757732.4	194048051.3	218963121.3
7798000000.0	206758602.1	194048576.8	218964187.7
7799000000.0	206759471.5	194049102.2	218965253.8
7800000000.0	206760340.7	194049627.5	218966319.7
7801000000.0	206761209.7	194050152.6	218967385.2
7802000000.0	206762078.5	194050677.6	218968450.6
7803000000.0	206762947.0	194051202.4	218969515.6
7804000000.0	206763815.4	194051727.1	218970580.4
7805000000.0	206764683.5	194052251.7	218971645.0
7806000000.0	206765551.4	194052776.1	218972709.2
7807000000.0	206766419.1	194053300.4	218973773.2
7808000000.0	206767286.6	194053824.6	218974837.0
7809000000.0	206768153.9	194054348.6	218975900.5
7810000000.0	206769020.9	194054872.4	218976963.7
7811000000.0	206769887.8	194055396.2	218978026.6
7812000000.0	206770754.4	194055919.8	218979089.3
7813000000.0	206771620.8	194056443.3	218980151.8
7814000000.0	206772487.0	194056966.6	218981214.0
7815000000.0	206773353.0	194057489.8	218982275.9
7816000000.0	206774218.7	194058012.8	218983337.5
7817000000.0	206775084.3	194058535.8	218984398.9
7818000000.0	206775949.6	194059058.5	218985460.0
7819000000.0	206776814.7	194059581.2	218986520.9
7820000000.0	206777679.7	194060103.7	218987581.5
7821000000.0	206778544.3	194060626.1	218988641.9
7822000000.0	206779408.8	194061148.3	218989701.9
7823000000.0	206780273.1	194061670.4	218990761.8
7824000000.0	206781137.1	194062192.4	218991821.3
7825000000.0	206782001.0	194062714.2	218992880.6
7826000000.0	206782864.6	194063235.9	218993939.7
7827000000.0	206783728.0	194063757.4	218994998.5
7828000000.0	206784591.2	194064278.8	218996057.0
7829000000.0	206785454.2	194064800.1	218997115.2
7830000000.0	206786317.0	194065321.3	218998173.2
7831000000.0	206787179.5	194065842.3	218999231.0
7832000000.0	206788041.9	194066363.1	219000288.5
7833000000.0	206788904.0	194066883.9	219001345.7
7834000000.0	206789765.9	194067404.5	219002402.6
7835000000.0	206790627.6	194067924.9	219003459.3
7836000000.0	206791489.1	194068445.2	219004515.8
7837000000.0	206792350.4	194068965.4	219005572.0
7838000000.0	206793211.5	194069485.5	219006627.9
7839000000.0	206794072.3	194070005.4	219007683.6
7840000000.0	206794933.0	194070525.2	219008739.0
7841000000.0	206795793.4	194071044.8	219009794.1
7842000000.0	206796653.6	194071564.3	219010849.0
7843000000.0	206797513.6	194072083.7	219011903.6
7844000000.0	206798373.4	194072602.9	219012958.0
7845000000.0	206799233.0	194073122.1	219014012.1
7846000000.0	206800092.4	194073641.0	219015065.9
7847000000.0	206800951.5	194074159.8	219016119.5
7848000000.0	206801810.5	194074678.5	219017172.9
7849000000.0	206802669.2	194075197.1	219018225.9
7850000000.0	206803527.7	194075715.5	219019278.8
7851000000.0	206804386.0	194076233.8	219020331.3
7852000000.0	206805244.1	194076752.0	219021383.6
7853000000.0	206806102.0	194077270.0	219022435.7
7854000000.0	206806959.7	194077787.9	219023487.4
7855000000.0	206807817.1	194078305.6	219024539.0
7856000000.0	206808674.4	194078823.2	219025590.2
7857000000.0	206809531.4	194079340.7	219026641.3
7858000000.0	206810388.3	194079858.1	219027692.0
7859000000.0	206811244.9	194080375.3	219028742.5
7860000000.0	206812101.3	194080892.3	219029792.7
7861000000.0	206812957.5	194081409.3	219030842.7
7862000000.0	206813813.5	194081926.1	219031892.5
7863000000.0	206814669.2	194082442.7	219032941.9
7864000000.0	206815524.8	194082959.3	219033991.1
7865000000.0	206816380.2	194083475.7	219035040.1
7866000000.0	206817235.3	194083991.9	219036088.8
7867000000.0	206818090.2	194084508.1	219037137.2
7868000000.0	206818945.0	194085024.1	219038185.4
7869000000.0	206819799.5	194085539.9	219039233.3
7870000000.0	206820653.8	194086055.7	219040281.0
7871000000.0	206821507.9	194086571.3	219041328.4
7872000000.0	206822361.8	194087086.7	219042375.6
7873000000.0	206823215.4	194087602.0	219043422.5
7874000000.0	206824068.9	194088117.2	219044469.1
7875000000.0	206824922.1	194088632.3	219045515.5
7876000000.0	206825775.2	194089147.2	219046561.7
7877000000.0	206826628.0	194089662.0	219047607.5
7878000000.0	206827480.6	194090176.7	219048653.2
7879000000.0	206828333.0	194090691.2	219049698.5
7880000000.0	206829185.3	194091205.6	219050743.7
7881000000.0	206830037.2	194091719.8	219051788.5
7882000000.0	206830889.0	194092233.9	219052833.1
7883000000.0	206831740.6	194092747.9	219053877.5
7884000000.0	206832592.0	194093261.8	219054921.6
7885000000.0	206833443.1	194093775.5	219055965.4
7886000000.0	206834294.1	194094289.1	219057009.0
7887000000.0	206835144.8	194094802.5	219058052.3
7888000000.0	206835995.4	194095315.9	219059095.4
7889000000.0	206836845.7	194095829.1	219060138.2
7890000000.0	206837695.8	194096342.1	219061180.8
7891000000.0	206838545.7	194096855.0	219062223.1
7892000000.0	206839395.4	194097367.8	219063265.1
7893000000.0	206840244.9	194097880.5	219064306.9
7894000000.0	206841094.2	194098393.0	219065348.5
7895000000.0	206841943.2	194098905.4	219066389.8
7896000000.0	206842792.1	194099417.6	219067430.8
7897000000.0	206843640.7	194099929.7	219068471.6
7898000000.0	206844489.2	194100441.7	219069512.1
7899000000.0	206845337.4	194100953.6	219070552.4
7900000000.0	206846185.5	194101465.3	219071592.4
7901000000.0	206847033.3	194101976.9	219072632.2
7902000000.0	206847880.9	194102488.4	219073671.7
7903000000.0	206848728.3	194102999.7	219074711.0
7904000000.0	206849575.5	194103510.9	219075750.0
7905000000.0	206850422.5	194104021.9	219076788.7
7906000000.0	206851269.3	194104532.9	219077827.3
7907000000.0	206852115.9	194105043.7	219078865.5
7908000000.0	206852962.2	194105554.3	219079903.5
7909000000.0	206853808.4	194106064.9	219080941.2
7910000000.0	206854654.4	194106575.3	219081978.7
7911000000.0	206855500.1	194107085.5	219083016.0
7912000000.0	206856345.7	194107595.6	219084053.0
7913000000.0	206857191.0	194108105.7	219085089.7
7914000000.0	206858036.1	194108615.5	219086126.2
7915000000.0	206858881.0	194109125.3	219087162.4
7916000000.0	206859725.8	194109634.9	219088198.4
7917000000.0	206860570.3	194110144.3	219089234.1
7918000000.0	206861414.6	194110653.7	219090269.6
7919000000.0	206862258.7	194111162.9	219091304.8
7920000000.0	206863102.5	194111672.0	219092339.8
7921000000.0	206863946.2	194112180.9	219093374.5
7922000000.0	206864789.7	194112689.7	219094409.0
7923000000.0	206865633.0	194113198.4	219095443.2
7924000000.0	206866476.0	194113707.0	219096477.2
7925000000.0	206867318.9	194114215.4	219097510.9
7926000000.0	206868161.6	194114723.7	219098544.4
7927000000.0	206869004.0	194115231.8	219099577.6
7928000000.0	206869846.2	194115739.9	219100610.5
7929000000.0	206870688.3	194116247.8	219101643.2
7930000000.0	206871530.1	194116755.5	219102675.7
7931000000.0	206872371.7	194117263.2	219103707.9
7932000000.0	206873213.2	194117770.7	219104739.9
7933000000.0	206874054.4	194118278.0	219105771.6
7934000000.0	206874895.4	194118785.3	219106803.0
7935000000.0	206875736.2	194119292.4	219107834.2
7936000000.0	206876576.8	194119799.3	219108865.2
7937000000.0	206877417.2	194120306.2	219109895.9
7938000000.0	206878257.4	194120812.9	219110926.4
7939000000.0	206879097.3	194121319.5	219111956.6
7940000000.0	206879937.1	194121825.9	219112986.5
7941000000.0	206880776.7	194122332.3	219114016.2
7942000000.0	206881616.1	194122838.5	219115045.7
7943000000.0	206882455.2	194123344.5	219116074.9
7944000000.0	206883294.2	194123850.5	219117103.9
7945000000.0	206884132.9	194124356.3	219118132.6
7946000000.0	206884971.5	194124861.9	219119161.0
7947000000.0	206885809.8	194125367.5	219120189.2
7948000000.0	206886648.0	194125872.9	219121217.2
7949000000.0	206887485.9	194126378.2	219122244.9
7950000000.0	206888323.6	194126883.3	219123272.4
7951000000.0	206889161.2	194127388.3	219124299.6
7952000000.0	206889998.5	194127893.2	219125326.6
7953000000.0	206890835.6	194128398.0	219126353.3
7954000000.0	206891672.5	194128902.6	219127379.7
7955000000.0	206892509.2	194129407.1	219128406.0
7956000000.0	206893345.7	194129911.5	219129431.9
7957000000.0	206894182.1	194130415.7	219130457.7
7958000000.0	206895018.2	194130919.8	219131483.1
7959000000.0	206895854.1	194131423.8	219132508.4
7960000000.0	206896689.8	194131927.7	219133533.3
7961000000.0	206897525.2	194132431.4	219134558.1
7962000000.0	206898360.5	194132935.0	219135582.6
7963000000.0	206899195.6	194133438.4	219136606.8
7964000000.0	206900030.5	194133941.8	219137630.8
7965000000.0	206900865.2	194134445.0	219138654.5
7966000000.0	206901699.7	194134948.0	219139678.0
7967000000.0	206902533.9	194135451.0	219140701.2
7968000000.0	206903368.0	194135953.8	219141724.2
7969000000.0	206904201.9	194136456.5	219142747.0
7970000000.0	206905035.5	194136959.0	219143769.5
7971000000.0	206905869.0	194137461.5	219144791.8
7972000000.0	206906702.3	194137963.8	219145813.8
7973000000.0	206907535.3	194138465.9	219146835.5
7974000000.0	206908368.2	194138968.0	219147857.0
7975000000.0	206909200.8	194139469.9	219148878.3
7976000000.0	206910033.3	194139971.7	219149899.3
7977000000.0	206910865.5	194140473.3	219150920.1
7978000000.0	206911697.6	194140974.8	219151940.6
7979000000.0	206912529.4	194141476.2	219152960.9
7980000000.0	206913361.1	194141977.5	219153980.9
7981000000.0	206914192.5	194142478.6	219155000.7
7982000000.0	206915023.8	194142979.6	219156020.3
7983000000.0	206915854.8	194143480.5	219157039.6
7984000000.0	206916685.6	194143981.3	219158058.6
7985000000.0	206917516.3	194144481.9	219159077.4
7986000000.0	206918346.7	194144982.4	219160096.0
7987000000.0	206919176.9	194145482.8	219161114.3
7988000000.0	206920007.0	194145983.0	219162132.4
7989000000.0	206920836.8	194146483.1	219163150.2
7990000000.0	206921666.4	194146983.1	219164167.8
7991000000.0	206922495.8	194147482.9	219165185.1
7992000000.0	206923325.1	194147982.7	219166202.2
7993000000.0	206924154.1	194148482.3	219167219.0
7994000000.0	206924982.9	194148981.7	219168235.6
7995000000.0	206925811.5	194149481.1	219169252.0
7996000000.0	206926640.0	194149980.3	219170268.1
7997000000.0	206927468.2	194150479.4	219171284.0
7998000000.0	206928296.2	194150978.3	219172299.6
7999000000.0	206929124.0	194151477.2	219173314.9
8000000000.0	206929951.7	194151975.9	219174330.1
8001000000.0	206930779.1	194152474.4	219175345.0
8002000000.0	206931606.3	194152972.9	219176359.6
8003000000.0	206932433.3	194153471.2	219177374.0
8004000000.0	206933260.1	194153969.4	219178388.1
8005000000.0	206934086.8	194154467.5	219179402.0
8006000000.0	206934913.2	194154965.4	219180415.7
8007000000.0	206935739.4	194155463.2	219181429.1
8008000000.0	206936565.4	194155960.9	219182442.3
8009000000.0	206937391.2	194156458.4	219183455.2
8010000000.0	206938216.9	194156955.9	219184467.9
8011000000.0	206939042.3	194157453.2	219185480.4
8012000000.0	206939867.5	194157950.3	219186492.6
8013000000.0	206940692.5	194158447.4	219187504.5
8014000000.0	206941517.3	194158944.3	219188516.2
8015000000.0	206942342.0	194159441.1	219189527.7
8016000000.0	206943166.4	194159937.8	219190538.9
8017000000.0	206943990.6	194160434.3	219191549.9
8018000000.0	206944814.6	194160930.7	219192560.7
8019000000.0	206945638.5	194161427.0	219193571.2
8020000000.0	206946462.1	194161923.2	219194581.4
8021000000.0	206947285.5	194162419.2	219195591.4
8022000000.0	206948108.7	194162915.1	219196601.2
8023000000.0	206948931.8	194163410.9	219197610.7
8024000000.0	206949754.6	194163906.5	219198620.0
8025000000.0	206950577.2	194164402.0	219199629.1
8026000000.0	206951399.7	194164897.4	219200637.9
8027000000.0	206952221.9	194165392.7	219201646.4
8028000000.0	206953044.0	194165887.8	219202654.7
8029000000.0	206953865.8	194166382.9	219203662.8
8030000000.0	206954687.4	194166877.8	219204670.7
8031000000.0	206955508.9	194167372.5	219205678.2
8032000000.0	206956330.1	194167867.2	219206685.6
8033000000.0	206957151.2	194168361.7	219207692.7
8034000000.0	206957972.0	194168856.1	219208699.6
8035000000.0	206958792.7	194169350.3	219209706.2
8036000000.0	206959613.1	194169844.5	219210712.6
8037000000.0	206960433.4	194170338.5	219211718.7
8038000000.0	206961253.4	194170832.4	219212724.6
8039000000.0	206962073.3	194171326.1	219213730.3
8040000000.0	206962893.0	194171819.7	219214735.7
8041000000.0	206963712.4	194172313.2	219215740.9
8042000000.0	206964531.7	194172806.6	219216745.8
8043000000.0	206965350.8	194173299.9	219217750.5
8044000000.0	206966169.6	194173793.0	219218755.0
8045000000.0	206966988.3	194174286.0	219219759.2
8046000000.0	206967806.8	194174778.9	219220763.2
8047000000.0	206968625.1	194175271.6	219221766.9
8048000000.0	206969443.2	194175764.3	219222770.4
8049000000.0	206970261.0	194176256.8	219223773.7
8050000000.0	206971078.7	194176749.1	219224776.7
8051000000.0	206971896.2	194177241.4	219225779.4
8052000000.0	206972713.5	194177733.5	219226782.0
8053000000.0	206973530.6	194178225.5	219227784.3
8054000000.0	206974347.5	194178717.4	219228786.3
8055000000.0	206975164.2	194179209.2	219229788.1
8056000000.0	206975980.8	194179700.8	219230789.7
8057000000.0	206976797.1	194180192.3	219231791.0
8058000000.0	206977613.2	194180683.7	219232792.1
8059000000.0	206978429.1	194181174.9	219233793.0
8060000000.0	206979244.8	194181666.0	219234793.6
8061000000.0	206980060.4	194182157.0	219235794.0
8062000000.0	206980875.7	194182647.9	219236794.1
8063000000.0	206981690.8	194183138.7	219237794.0
8064000000.0	206982505.8	194183629.3	219238793.7
8065000000.0	206983320.5	194184119.8	219239793.1
8066000000.0	206984135.1	194184610.2	219240792.3
8067000000.0	206984949.4	194185100.4	219241791.2
8068000000.0	206985763.6	194185590.5	219242790.0
8069000000.0	206986577.6	194186080.5	219243788.4
8070000000.0	206987391.3	194186570.4	219244786.6
8071000000.0	206988204.9	194187060.2	219245784.6
8072000000.0	206989018.3	194187549.8	219246782.4
8073000000.0	206989831.5	194188039.3	219247779.9
8074000000.0	206990644.4	194188528.7	219248777.2
8075000000.0	206991457.2	194189018.0	219249774.2
8076000000.0	206992269.8	194189507.1	219250771.0
8077000000.0	206993082.2	194189996.1	219251767.6
8078000000.0	206993894.5	194190485.0	219252763.9
8079000000.0	206994706.5	194190973.7	219253760.0
8080000000.0	206995518.3	194191462.4	219254755.8
8081000000.0	206996329.9	194191950.9	219255751.5
8082000000.0	206997141.3	194192439.3	219256746.8
8083000000.0	206997952.6	194192927.6	219257742.0
8084000000.0	206998763.6	194193415.7	219258736.9
8085000000.0	206999574.5	194193903.7	219259731.5
8086000000.0	207000385.1	194194391.6	219260726.0
8087000000.0	207001195.6	194194879.4	219261720.1
8088000000.0	207002005.8	194195367.0	219262714.1
8089000000.0	207002815.9	194195854.6	219263707.8
8090000000.0	207003625.8	194196342.0	219264701.3
8091000000.0	207004435.5	194196829.2	219265694.5
8092000000.0	207005244.9	194197316.4	219266687.5
8093000000.0	207006054.2	194197803.4	219267680.3
8094000000.0	207006863.3	194198290.3	219268672.8
8095000000.0	207007672.2	194198777.1	219269665.1
8096000000.0	207008481.0	194199263.8	219270657.2
8097000000.0	207009289.5	194199750.3	219271649.0
8098000000.0	207010097.8	194200236.7	219272640.6
8099000000.0	207010905.9	194200723.0	219273632.0
8100000000.0	207011713.9	194201209.2	219274623.1
8101000000.0	207012521.6	194201695.2	219275614.0
8102000000.0	207013329.2	194202181.2	219276604.6
8103000000.0	207014136.5	194202667.0	219277595.0
8104000000.0	207014943.7	194203152.6	219278585.2
8105000000.0	207015750.7	194203638.2	219279575.1
8106000000.0	207016557.4	194204123.6	219280564.8
8107000000.0	207017364.0	194204608.9	219281554.3
8108000000.0	207018170.4	194205094.1	219282543.5
8109000000.0	207018976.6	194205579.2	219283532.5
8110000000.0	207019782.6	194206064.1	219284521.3
8111000000.0	207020588.5	194206548.9	219285509.8
8112000000.0	207021394.1	194207033.6	219286498.1
8113000000.0	207022199.5	194207518.2	219287486.1
8114000000.0	207023004.7	194208002.7	219288474.0
8115000000.0	207023809.8	194208487.0	219289461.6
8116000000.0	207024614.6	194208971.2	219290448.9
8117000000.0	207025419.3	194209455.3	219291436.0
8118000000.0	207026223.8	194209939.3	219292422.9
8119000000.0	207027028.1	194210423.1	219293409.6
8120000000.0	207027832.1	194210906.8	219294396.0
8121000000.0	207028636.0	194211390.4	219295382.2
8122000000.0	207029439.7	194211873.9	219296368.1
8123000000.0	207030243.3	194212357.2	219297353.8
8124000000.0	207031046.6	194212840.5	219298339.3
8125000000.0	207031849.7	194213323.6	219299324.5
8126000000.0	207032652.6	194213806.6	219300309.6
8127000000.0	207033455.4	194214289.4	219301294.3
8128000000.0	207034257.9	194214772.2	219302278.9
8129000000.0	207035060.3	194215254.8	219303263.2
8130000000.0	207035862.5	194215737.3	219304247.3
8131000000.0	207036664.4	194216219.7	219305231.1
8132000000.0	207037466.2	194216701.9	219306214.7
8133000000.0	207038267.8	194217184.1	219307198.1
8134000000.0	207039069.2	194217666.1	219308181.2
8135000000.0	207039870.5	194218148.0	219309164.2
8136000000.0	207040671.5	194218629.8	219310146.8
8137000000.0	207041472.3	194219111.4	219311129.3
8138000000.0	207042273.0	194219592.9	219312111.5
8139000000.0	207043073.4	194220074.3	219313093.5
8140000000.0	207043873.7	194220555.6	219314075.2
8141000000.0	207044673.7	194221036.8	219315056.7
8142000000.0	207045473.6	194221517.8	219316038.0
8143000000.0	207046273.3	194221998.8	219317019.1
8144000000.0	207047072.8	194222479.6	219317999.9
8145000000.0	207047872.1	194222960.3	219318980.5
8146000000.0	207048671.2	194223440.8	219319960.8
8147000000.0	207049470.2	194223921.3	219320941.0
8148000000.0	207050268.9	194224401.6	219321920.8
8149000000.0	207051067.5	194224881.8	219322900.5
8150000000.0	207051865.8	194225361.9	219323879.9
8151000000.0	207052664.0	194225841.8	219324859.1
8152000000.0	207053462.0	194226321.6	219325838.1
8153000000.0	207054259.8	194226801.4	219326816.8
8154000000.0	207055057.4	194227281.0	219327795.3
8155000000.0	207055854.8	194227760.4	219328773.6
8156000000.0	207056652.0	194228239.8	219329751.6
8157000000.0	207057449.0	194228719.0	219330729.4
8158000000.0	207058245.9	194229198.1	219331707.0
8159000000.0	207059042.5	194229677.1	219332684.4
8160000000.0	207059839.0	194230156.0	219333661.5
8161000000.0	207060635.3	194230634.8	219334638.4
8162000000.0	207061431.3	194231113.4	219335615.0
8163000000.0	207062227.2	194231591.9	219336591.4
8164000000.0	207063023.0	194232070.3	219337567.6
8165000000.0	207063818.5	194232548.6	219338543.6
8166000000.0	207064613.8	194233026.7	219339519.3
8167000000.0	207065408.9	194233504.8	219340494.8
8168000000.0	207066203.9	194233982.7	219341470.1
8169000000.0	207066998.7	194234460.5	219342445.1
8170000000.0	207067793.2	194234938.1	219343419.9
