TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
4325000000.0	175904912.1	162670071.3	182018294.1
4326000000.0	175906702.7	162670779.4	182020332.0
4327000000.0	175908492.5	162671487.1	182022368.9
4328000000.0	175910281.5	162672194.4	182024405.0
4329000000.0	175912069.7	162672901.3	182026440.1
4330000000.0	175913857.1	162673607.8	182028474.4
4331000000.0	175915643.7	162674313.9	182030507.8
4332000000.0	175917429.6	162675019.6	182032540.2
4333000000.0	175919214.6	162675724.9	182034571.8
4334000000.0	175920998.9	162676429.8	182036602.5
4335000000.0	175922782.4	162677134.3	182038632.3
4336000000.0	175924565.1	162677838.4	182040661.2
4337000000.0	175926347.0	162678542.1	182042689.2
4338000000.0	175928128.1	162679245.4	182044716.3
4339000000.0	175929908.5	162679948.3	182046742.6
4340000000.0	175931688.0	162680650.8	182048767.9
4341000000.0	175933466.8	162681352.9	182050792.4
4342000000.0	175935244.8	162682054.6	182052816.0
4343000000.0	175937021.9	162682755.9	182054838.6
4344000000.0	175938798.4	162683456.9	182056860.4
4345000000.0	175940574.0	162684157.4	182058881.3
4346000000.0	175942348.8	162684857.5	182060901.4
4347000000.0	175944122.9	162685557.2	182062920.5
4348000000.0	175945896.2	162686256.5	182064938.8
4349000000.0	175947668.7	162686955.5	182066956.2
4350000000.0	175949440.4	162687654.0	182068972.6
4351000000.0	175951211.4	162688352.1	182070988.3
4352000000.0	175952981.5	162689049.9	182073003.0
4353000000.0	175954750.9	162689747.2	182075016.8
4354000000.0	175956519.5	162690444.2	182077029.8
4355000000.0	175958287.4	162691140.7	182079041.9
4356000000.0	175960054.4	162691836.9	182081053.1
4357000000.0	175961820.7	162692532.7	182083063.4
4358000000.0	175963586.2	162693228.0	182085072.9
4359000000.0	175965350.9	162693923.0	182087081.4
4360000000.0	175967114.9	162694617.6	182089089.1
4361000000.0	175968878.1	162695311.8	182091096.0
4362000000.0	175970640.5	162696005.6	182093101.9
4363000000.0	175972402.1	162696699.0	182095107.0
4364000000.0	175974163.0	162697392.1	182097111.2
4365000000.0	175975923.1	162698084.7	182099114.5
4366000000.0	175977682.4	162698776.9	182101116.9
4367000000.0	175979440.9	162699468.8	182103118.5
4368000000.0	175981198.7	162700160.3	182105119.2
4369000000.0	175982955.7	162700851.3	182107119.0
4370000000.0	175984711.9	162701542.0	182109118.0
4371000000.0	175986467.4	162702232.3	182111116.1
4372000000.0	175988222.1	162702922.2	182113113.3
4373000000.0	175989976.0	162703611.7	182115109.6
4374000000.0	175991729.2	162704300.9	182117105.1
4375000000.0	175993481.6	162704989.6	182119099.7
4376000000.0	175995233.2	162705678.0	182121093.5
4377000000.0	175996984.0	162706365.9	182123086.3
4378000000.0	175998734.1	162707053.5	182125078.3
4379000000.0	176000483.5	162707740.7	182127069.5
4380000000.0	176002232.0	162708427.5	182129059.8
4381000000.0	176003979.8	162709113.9	182131049.2
4382000000.0	176005726.8	162709800.0	182133037.7
4383000000.0	176007473.1	162710485.6	182135025.4
4384000000.0	176009218.6	162711170.9	182137012.2
4385000000.0	176010963.4	162711855.8	182138998.2
4386000000.0	176012707.3	162712540.3	182140983.3
4387000000.0	176014450.6	162713224.4	182142967.5
4388000000.0	176016193.0	162713908.1	182144950.9
4389000000.0	176017934.7	162714591.4	182146933.4
4390000000.0	176019675.7	162715274.4	182148915.0
4391000000.0	176021415.8	162715957.0	182150895.8
4392000000.0	176023155.3	162716639.2	182152875.7
4393000000.0	176024893.9	162717321.0	182154854.8
4394000000.0	176026631.8	162718002.4	182156833.0
4395000000.0	176028369.0	162718683.4	182158810.4
4396000000.0	176030105.4	162719364.1	182160786.9
4397000000.0	176031841.0	162720044.4	182162762.5
4398000000.0	176033575.9	162720724.3	182164737.3
4399000000.0	176035310.0	162721403.8	182166711.3
4400000000.0	176037043.4	162722082.9	182168684.3
4401000000.0	176038776.0	162722761.7	182170656.6
4402000000.0	176040507.9	162723440.1	182172627.9
4403000000.0	176042239.0	162724118.1	182174598.5
4404000000.0	176043969.3	162724795.7	182176568.1
4405000000.0	176045698.9	162725473.0	182178536.9
4406000000.0	176047427.8	162726149.8	182180504.9
4407000000.0	176049155.9	162726826.3	182182472.0
4408000000.0	176050883.2	162727502.4	182184438.3
4409000000.0	176052609.8	162728178.1	182186403.7
4410000000.0	176054335.7	162728853.5	182188368.3
4411000000.0	176056060.8	162729528.5	182190332.0
4412000000.0	176057785.1	162730203.1	182192294.8
4413000000.0	176059508.7	162730877.3	182194256.9
4414000000.0	176061231.6	162731551.1	182196218.0
4415000000.0	176062953.7	162732224.6	182198178.4
4416000000.0	176064675.0	162732897.7	182200137.9
4417000000.0	176066395.6	162733570.4	182202096.5
4418000000.0	176068115.5	162734242.8	182204054.3
4419000000.0	176069834.6	162734914.7	182206011.2
4420000000.0	176071553.0	162735586.3	182207967.3
4421000000.0	176073270.6	162736257.5	182209922.6
4422000000.0	176074987.5	162736928.4	182211877.0
4423000000.0	176076703.6	162737598.9	182213830.6
4424000000.0	176078419.0	162738269.0	182215783.3
4425000000.0	176080133.7	162738938.7	182217735.2
4426000000.0	176081847.6	162739608.0	182219686.3
4427000000.0	176083560.8	162740277.0	182221636.5
4428000000.0	176085273.2	162740945.6	182223585.9
4429000000.0	176086984.9	162741613.8	182225534.4
4430000000.0	176088695.9	162742281.7	182227482.1
4431000000.0	176090406.1	162742949.2	182229429.0
4432000000.0	176092115.5	162743616.3	182231375.0
4433000000.0	176093824.3	162744283.1	182233320.2
4434000000.0	176095532.3	162744949.5	182235264.6
4435000000.0	176097239.5	162745615.5	182237208.1
4436000000.0	176098946.0	162746281.1	182239150.8
4437000000.0	176100651.8	162746946.4	182241092.6
4438000000.0	176102356.9	162747611.3	182243033.6
4439000000.0	176104061.2	162748275.8	182244973.8
4440000000.0	176105764.7	162748940.0	182246913.2
4441000000.0	176107467.6	162749603.8	182248851.7
4442000000.0	176109169.7	162750267.2	182250789.4
4443000000.0	176110871.1	162750930.2	182252726.2
4444000000.0	176112571.7	162751592.9	182254662.3
4445000000.0	176114271.6	162752255.2	182256597.5
4446000000.0	176115970.8	162752917.2	182258531.8
4447000000.0	176117669.2	162753578.8	182260465.4
4448000000.0	176119366.9	162754240.0	182262398.1
4449000000.0	176121063.9	162754900.9	182264330.0
4450000000.0	176122760.1	162755561.4	182266261.0
4451000000.0	176124455.6	162756221.5	182268191.2
4452000000.0	176126150.4	162756881.2	182270120.6
4453000000.0	176127844.5	162757540.6	182272049.2
4454000000.0	176129537.8	162758199.7	182273977.0
4455000000.0	176131230.4	162758858.3	182275903.9
4456000000.0	176132922.3	162759516.6	182277830.0
4457000000.0	176134613.4	162760174.6	182279755.3
4458000000.0	176136303.8	162760832.1	182281679.7
4459000000.0	176137993.5	162761489.3	182283603.3
4460000000.0	176139682.5	162762146.2	182285526.2
4461000000.0	176141370.7	162762802.7	182287448.1
4462000000.0	176143058.2	162763458.8	182289369.3
4463000000.0	176144745.0	162764114.5	182291289.7
4464000000.0	176146431.1	162764769.9	182293209.2
4465000000.0	176148116.4	162765425.0	182295127.9
4466000000.0	176149801.0	162766079.6	182297045.8
4467000000.0	176151484.9	162766733.9	182298962.9
4468000000.0	176153168.1	162767387.9	182300879.1
4469000000.0	176154850.5	162768041.5	182302794.5
4470000000.0	176156532.3	162768694.7	182304709.2
4471000000.0	176158213.3	162769347.6	182306623.0
4472000000.0	176159893.6	162770000.1	182308536.0
4473000000.0	176161573.1	162770652.2	182310448.1
4474000000.0	176163252.0	162771304.0	182312359.5
4475000000.0	176164930.1	162771955.4	182314270.0
4476000000.0	176166607.5	162772606.5	182316179.8
4477000000.0	176168284.2	162773257.2	182318088.7
4478000000.0	176169960.2	162773907.6	182319996.8
4479000000.0	176171635.4	162774557.6	182321904.1
4480000000.0	176173310.0	162775207.2	182323810.5
4481000000.0	176174983.8	162775856.5	182325716.2
4482000000.0	176176656.9	162776505.4	182327621.1
4483000000.0	176178329.3	162777154.0	182329525.1
4484000000.0	176180001.0	162777802.2	182331428.4
4485000000.0	176181671.9	162778450.0	182333330.8
4486000000.0	176183342.2	162779097.5	182335232.4
4487000000.0	176185011.7	162779744.7	182337133.2
4488000000.0	176186680.5	162780391.5	182339033.2
4489000000.0	176188348.6	162781037.9	182340932.4
4490000000.0	176190016.0	162781684.0	182342830.8
4491000000.0	176191682.7	162782329.7	182344728.4
4492000000.0	176193348.7	162782975.1	182346625.2
4493000000.0	176195013.9	162783620.1	182348521.2
4494000000.0	176196678.5	162784264.7	182350416.3
4495000000.0	176198342.3	162784909.0	182352310.7
4496000000.0	176200005.5	162785553.0	182354204.3
4497000000.0	176201667.9	162786196.6	182356097.0
4498000000.0	176203329.6	162786839.8	182357989.0
4499000000.0	176204990.6	162787482.7	182359880.1
4500000000.0	176206650.9	162788125.3	182361770.5
4501000000.0	176208310.5	162788767.5	182363660.1
4502000000.0	176209969.4	162789409.3	182365548.8
4503000000.0	176211627.6	162790050.8	182367436.8
4504000000.0	176213285.0	162790691.9	182369323.9
4505000000.0	176214941.8	162791332.7	182371210.3
4506000000.0	176216597.9	162791973.1	182373095.8
4507000000.0	176218253.2	162792613.2	182374980.6
4508000000.0	176219907.9	162793253.0	182376864.6
4509000000.0	176221561.8	162793892.3	182378747.7
4510000000.0	176223215.1	162794531.4	182380630.1
4511000000.0	176224867.6	162795170.1	182382511.7
4512000000.0	176226519.5	162795808.4	182384392.5
4513000000.0	176228170.6	162796446.4	182386272.5
4514000000.0	176229821.1	162797084.0	182388151.6
4515000000.0	176231470.8	162797721.3	182390030.0
4516000000.0	176233119.8	162798358.2	182391907.7
4517000000.0	176234768.2	162798994.8	182393784.5
4518000000.0	176236415.8	162799631.1	182395660.5
4519000000.0	176238062.7	162800267.0	182397535.7
4520000000.0	176239709.0	162800902.5	182399410.1
4521000000.0	176241354.5	162801537.7	182401283.8
4522000000.0	176242999.4	162802172.6	182403156.7
4523000000.0	176244643.5	162802807.1	182405028.7
4524000000.0	176246287.0	162803441.3	182406900.0
4525000000.0	176247929.7	162804075.1	182408770.5
4526000000.0	176249571.8	162804708.6	182410640.2
4527000000.0	176251213.1	162805341.7	182412509.1
4528000000.0	176252853.8	162805974.5	182414377.2
4529000000.0	176254493.8	162806606.9	182416244.6
4530000000.0	176256133.1	162807239.0	182418111.1
4531000000.0	176257771.6	162807870.8	182419976.9
4532000000.0	176259409.5	162808502.2	182421841.9
4533000000.0	176261046.7	162809133.3	182423706.1
4534000000.0	176262683.2	162809764.0	182425569.5
4535000000.0	176264319.0	162810394.4	182427432.1
4536000000.0	176265954.2	162811024.4	182429294.0
4537000000.0	176267588.6	162811654.1	182431155.0
4538000000.0	176269222.3	162812283.4	182433015.3
4539000000.0	176270855.4	162812912.5	182434874.8
4540000000.0	176272487.7	162813541.1	182436733.5
4541000000.0	176274119.4	162814169.4	182438591.5
4542000000.0	176275750.4	162814797.4	182440448.6
4543000000.0	176277380.7	162815425.1	182442305.0
4544000000.0	176279010.3	162816052.4	182444160.6
4545000000.0	176280639.2	162816679.3	182446015.4
4546000000.0	176282267.4	162817306.0	182447869.4
4547000000.0	176283895.0	162817932.2	182449722.7
4548000000.0	176285521.8	162818558.2	182451575.2
4549000000.0	176287148.0	162819183.8	182453426.9
4550000000.0	176288773.5	162819809.1	182455277.8
4551000000.0	176290398.3	162820434.0	182457128.0
4552000000.0	176292022.4	162821058.6	182458977.4
4553000000.0	176293645.8	162821682.8	182460826.0
4554000000.0	176295268.6	162822306.7	182462673.8
4555000000.0	176296890.6	162822930.3	182464520.9
4556000000.0	176298512.0	162823553.5	182466367.2
4557000000.0	176300132.7	162824176.4	182468212.7
4558000000.0	176301752.7	162824799.0	182470057.4
4559000000.0	176303372.1	162825421.2	182471901.4
4560000000.0	176304990.7	162826043.1	182473744.6
4561000000.0	176306608.7	162826664.7	182475587.0
4562000000.0	176308226.0	162827285.9	182477428.6
4563000000.0	176309842.6	162827906.7	182479269.5
4564000000.0	176311458.5	162828527.3	182481109.6
4565000000.0	176313073.8	162829147.5	182482949.0
4566000000.0	176314688.4	162829767.4	182484787.6
4567000000.0	176316302.3	162830386.9	182486625.4
4568000000.0	176317915.5	162831006.1	182488462.4
4569000000.0	176319528.0	162831625.0	182490298.7
4570000000.0	176321139.9	162832243.5	182492134.2
4571000000.0	176322751.1	162832861.7	182493968.9
4572000000.0	176324361.6	162833479.6	182495802.9
4573000000.0	176325971.4	162834097.1	182497636.1
4574000000.0	176327580.6	162834714.3	182499468.6
4575000000.0	176329189.1	162835331.2	182501300.3
4576000000.0	176330796.9	162835947.7	182503131.2
4577000000.0	176332404.0	162836563.9	182504961.3
4578000000.0	176334010.5	162837179.8	182506790.7
4579000000.0	176335616.3	162837795.3	182508619.3
4580000000.0	176337221.4	162838410.5	182510447.2
4581000000.0	176338825.9	162839025.4	182512274.3
4582000000.0	176340429.6	162839640.0	182514100.7
4583000000.0	176342032.7	162840254.2	182515926.2
4584000000.0	176343635.2	162840868.1	182517751.1
4585000000.0	176345236.9	162841481.6	182519575.1
4586000000.0	176346838.0	162842094.8	182521398.4
4587000000.0	176348438.4	162842707.7	182523221.0
4588000000.0	176350038.2	162843320.3	182525042.8
4589000000.0	176351637.3	162843932.5	182526863.8
4590000000.0	176353235.7	162844544.4	182528684.1
4591000000.0	176354833.4	162845156.0	182530503.6
4592000000.0	176356430.5	162845767.2	182532322.4
4593000000.0	176358026.9	162846378.2	182534140.4
4594000000.0	176359622.7	162846988.8	182535957.6
4595000000.0	176361217.8	162847599.0	182537774.1
4596000000.0	176362812.2	162848209.0	182539589.9
4597000000.0	176364405.9	162848818.6	182541404.8
4598000000.0	176365999.0	162849427.8	182543219.1
4599000000.0	176367591.4	162850036.8	182545032.6
4600000000.0	176369183.2	162850645.4	182546845.3
4601000000.0	176370774.3	162851253.7	182548657.3
4602000000.0	176372364.7	162851861.7	182550468.5
4603000000.0	176373954.5	162852469.3	182552279.0
4604000000.0	176375543.6	162853076.7	182554088.7
4605000000.0	176377132.0	162853683.7	182555897.7
4606000000.0	176378719.8	162854290.3	182557705.9
4607000000.0	176380306.9	162854896.7	182559513.4
4608000000.0	176381893.3	162855502.7	182561320.1
4609000000.0	176383479.1	162856108.4	182563126.1
4610000000.0	176385064.3	162856713.8	182564931.3
4611000000.0	176386648.7	162857318.8	182566735.8
4612000000.0	176388232.6	162857923.5	182568539.5
4613000000.0	176389815.7	162858527.9	182570342.5
4614000000.0	176391398.2	162859132.0	182572144.8
4615000000.0	176392980.1	162859735.8	182573946.3
4616000000.0	176394561.2	162860339.2	182575747.0
4617000000.0	176396141.8	162860942.3	182577547.0
4618000000.0	176397721.6	162861545.1	182579346.3
4619000000.0	176399300.8	162862147.6	182581144.8
4620000000.0	176400879.4	162862749.7	182582942.6
4621000000.0	176402457.3	162863351.5	182584739.6
4622000000.0	176404034.5	162863953.0	182586535.9
4623000000.0	176405611.1	162864554.2	182588331.5
4624000000.0	176407187.1	162865155.1	182590126.3
4625000000.0	176408762.3	162865755.6	182591920.3
4626000000.0	176410337.0	162866355.8	182593713.7
4627000000.0	176411910.9	162866955.7	182595506.3
4628000000.0	176413484.3	162867555.3	182597298.1
4629000000.0	176415056.9	162868154.6	182599089.2
4630000000.0	176416628.9	162868753.5	182600879.6
4631000000.0	176418200.3	162869352.1	182602669.2
4632000000.0	176419771.0	162869950.4	182604458.1
4633000000.0	176421341.1	162870548.4	182606246.3
4634000000.0	176422910.5	162871146.1	182608033.7
4635000000.0	176424479.3	162871743.4	182609820.4
4636000000.0	176426047.4	162872340.4	182611606.3
4637000000.0	176427614.8	162872937.1	182613391.5
4638000000.0	176429181.7	162873533.5	182615176.0
4639000000.0	176430747.8	162874129.6	182616959.8
4640000000.0	176432313.3	162874725.4	182618742.8
4641000000.0	176433878.2	162875320.8	182620525.1
4642000000.0	176435442.4	162875915.9	182622306.6
4643000000.0	176437006.0	162876510.7	182624087.4
4644000000.0	176438569.0	162877105.2	182625867.5
4645000000.0	176440131.2	162877699.4	182627646.8
4646000000.0	176441692.9	162878293.3	182629425.5
4647000000.0	176443253.9	162878886.8	182631203.3
4648000000.0	176444814.2	162879480.0	182632980.5
4649000000.0	176446373.9	162880072.9	182634756.9
4650000000.0	176447933.0	162880665.5	182636532.6
4651000000.0	176449491.4	162881257.8	182638307.6
4652000000.0	176451049.2	162881849.8	182640081.8
4653000000.0	176452606.3	162882441.4	182641855.3
4654000000.0	176454162.8	162883032.8	182643628.1
4655000000.0	176455718.7	162883623.8	182645400.2
4656000000.0	176457273.9	162884214.5	182647171.5
4657000000.0	176458828.4	162884804.9	182648942.1
4658000000.0	176460382.4	162885395.0	182650712.0
4659000000.0	176461935.6	162885984.8	182652481.1
4660000000.0	176463488.3	162886574.3	182654249.6
4661000000.0	176465040.3	162887163.4	182656017.3
4662000000.0	176466591.7	162887752.2	182657784.2
4663000000.0	176468142.4	162888340.8	182659550.5
4664000000.0	176469692.5	162888929.0	182661316.0
4665000000.0	176471241.9	162889516.9	182663080.8
4666000000.0	176472790.7	162890104.5	182664844.9
4667000000.0	176474338.9	162890691.8	182666608.3
4668000000.0	176475886.5	162891278.7	182668370.9
4669000000.0	176477433.4	162891865.4	182670132.8
4670000000.0	176478979.6	162892451.7	182671894.0
4671000000.0	176480525.3	162893037.8	182673654.5
4672000000.0	176482070.3	162893623.5	182675414.3
4673000000.0	176483614.6	162894208.9	182677173.3
4674000000.0	176485158.3	162894794.0	182678931.6
4675000000.0	176486701.4	162895378.9	182680689.2
4676000000.0	176488243.9	162895963.3	182682446.1
4677000000.0	176489785.7	162896547.5	182684202.3
4678000000.0	176491326.9	162897131.4	182685957.8
4679000000.0	176492867.5	162897715.0	182687712.5
4680000000.0	176494407.4	162898298.2	182689466.5
4681000000.0	176495946.7	162898881.2	182691219.8
4682000000.0	176497485.4	162899463.8	182692972.4
4683000000.0	176499023.4	162900046.2	182694724.3
4684000000.0	176500560.8	162900628.2	182696475.4
4685000000.0	176502097.6	162901209.9	182698225.9
4686000000.0	176503633.7	162901791.4	182699975.6
4687000000.0	176505169.2	162902372.5	182701724.6
4688000000.0	176506704.1	162902953.3	182703472.9
4689000000.0	176508238.4	162903533.8	182705220.5
4690000000.0	176509772.0	162904114.0	182706967.4
4691000000.0	176511305.0	162904693.9	182708713.6
4692000000.0	176512837.4	162905273.4	182710459.0
4693000000.0	176514369.1	162905852.7	182712203.8
4694000000.0	176515900.3	162906431.7	182713947.8
4695000000.0	176517430.7	162907010.4	182715691.1
4696000000.0	176518960.6	162907588.7	182717433.8
4697000000.0	176520489.9	162908166.8	182719175.7
4698000000.0	176522018.5	162908744.5	182720916.9
4699000000.0	176523546.5	162909322.0	182722657.4
4700000000.0	176525073.8	162909899.1	182724397.2
4701000000.0	176526600.6	162910476.0	182726136.2
4702000000.0	176528126.7	162911052.5	182727874.6
4703000000.0	176529652.2	162911628.8	182729612.3
4704000000.0	176531177.1	162912204.7	182731349.2
4705000000.0	176532701.3	162912780.4	182733085.5
4706000000.0	176534224.9	162913355.7	182734821.0
4707000000.0	176535748.0	162913930.7	182736555.9
4708000000.0	176537270.3	162914505.5	182738290.0
4709000000.0	176538792.1	162915079.9	182740023.5
4710000000.0	176540313.2	162915654.0	182741756.2
4711000000.0	176541833.8	162916227.8	182743488.2
4712000000.0	176543353.7	162916801.4	182745219.6
4713000000.0	176544873.0	162917374.6	182746950.2
4714000000.0	176546391.6	162917947.5	182748680.1
4715000000.0	176547909.7	162918520.1	182750409.3
4716000000.0	176549427.1	162919092.5	182752137.9
4717000000.0	176550943.9	162919664.5	182753865.7
4718000000.0	176552460.1	162920236.2	182755592.8
4719000000.0	176553975.7	162920807.6	182757319.2
4720000000.0	176555490.6	162921378.8	182759045.0
4721000000.0	176557005.0	162921949.6	182760770.0
4722000000.0	176558518.7	162922520.1	182762494.3
4723000000.0	176560031.8	162923090.4	182764218.0
4724000000.0	176561544.3	162923660.3	182765940.9
4725000000.0	176563056.2	162924229.9	182767663.1
4726000000.0	176564567.5	162924799.3	182769384.7
4727000000.0	176566078.1	162925368.3	182771105.5
4728000000.0	176567588.2	162925937.1	182772825.7
4729000000.0	176569097.6	162926505.5	182774545.1
4730000000.0	176570606.4	162927073.7	182776263.9
4731000000.0	176572114.6	162927641.5	182777982.0
4732000000.0	176573622.2	162928209.1	182779699.3
4733000000.0	176575129.2	162928776.3	182781416.0
4734000000.0	176576635.5	162929343.3	182783132.0
4735000000.0	176578141.3	162929910.0	182784847.3
4736000000.0	176579646.4	162930476.3	182786561.9
4737000000.0	176581151.0	162931042.4	182788275.8
4738000000.0	176582654.9	162931608.2	182789989.0
4739000000.0	176584158.2	162932173.7	182791701.6
4740000000.0	176585660.9	162932738.9	182793413.4
4741000000.0	176587163.0	162933303.8	182795124.5
4742000000.0	176588664.5	162933868.4	182796835.0
4743000000.0	176590165.3	162934432.7	182798544.8
4744000000.0	176591665.6	162934996.7	182800253.8
4745000000.0	176593165.3	162935560.4	182801962.2
4746000000.0	176594664.3	162936123.8	182803669.9
4747000000.0	176596162.8	162936687.0	182805377.0
4748000000.0	176597660.6	162937249.8	182807083.3
4749000000.0	176599157.9	162937812.4	182808788.9
4750000000.0	176600654.5	162938374.6	182810493.9
4751000000.0	176602150.5	162938936.6	182812198.1
4752000000.0	176603645.9	162939498.3	182813901.7
4753000000.0	176605140.7	162940059.6	182815604.6
4754000000.0	176606635.0	162940620.7	182817306.8
4755000000.0	176608128.6	162941181.5	182819008.4
4756000000.0	176609621.6	162941742.0	182820709.2
4757000000.0	176611114.0	162942302.3	182822409.4
4758000000.0	176612605.8	162942862.2	182824108.9
4759000000.0	176614097.0	162943421.8	182825807.7
4760000000.0	176615587.6	162943981.2	182827505.8
4761000000.0	176617077.5	162944540.2	182829203.2
4762000000.0	176618566.9	162945099.0	182830900.0
4763000000.0	176620055.7	162945657.4	182832596.0
4764000000.0	176621543.9	162946215.6	182834291.4
4765000000.0	176623031.5	162946773.5	182835986.1
4766000000.0	176624518.5	162947331.1	182837680.2
4767000000.0	176626004.9	162947888.4	182839373.5
4768000000.0	176627490.7	162948445.5	182841066.2
4769000000.0	176628975.9	162949002.2	182842758.2
4770000000.0	176630460.5	162949558.7	182844449.5
4771000000.0	176631944.5	162950114.8	182846140.1
4772000000.0	176633427.8	162950670.7	182847830.1
4773000000.0	176634910.7	162951226.3	182849519.4
4774000000.0	176636392.9	162951781.6	182851208.0
4775000000.0	176637874.5	162952336.6	182852895.9
4776000000.0	176639355.5	162952891.3	182854583.2
4777000000.0	176640835.9	162953445.7	182856269.7
4778000000.0	176642315.7	162953999.9	182857955.6
4779000000.0	176643794.9	162954553.8	182859640.9
4780000000.0	176645273.6	162955107.3	182861325.4
4781000000.0	176646751.6	162955660.6	182863009.3
4782000000.0	176648229.0	162956213.6	182864692.5
4783000000.0	176649705.9	162956766.3	182866375.1
4784000000.0	176651182.1	162957318.8	182868056.9
4785000000.0	176652657.8	162957870.9	182869738.1
4786000000.0	176654132.9	162958422.8	182871418.6
4787000000.0	176655607.4	162958974.4	182873098.5
4788000000.0	176657081.2	162959525.7	182874777.7
4789000000.0	176658554.5	162960076.7	182876456.2
4790000000.0	176660027.2	162960627.4	182878134.0
4791000000.0	176661499.3	162961177.8	182879811.2
4792000000.0	176662970.9	162961728.0	182881487.7
4793000000.0	176664441.8	162962277.9	182883163.5
4794000000.0	176665912.1	162962827.5	182884838.7
4795000000.0	176667381.9	162963376.8	182886513.2
4796000000.0	176668851.1	162963925.8	182888187.0
4797000000.0	176670319.6	162964474.5	182889860.2
4798000000.0	176671787.6	162965023.0	182891532.6
4799000000.0	176673255.0	162965571.2	182893204.5
4800000000.0	176674721.8	162966119.1	182894875.6
4801000000.0	176676188.0	162966666.7	182896546.1
4802000000.0	176677653.7	162967214.0	182898216.0
4803000000.0	176679118.7	162967761.0	182899885.1
4804000000.0	176680583.2	162968307.8	182901553.6
4805000000.0	176682047.1	162968854.3	182903221.4
4806000000.0	176683510.4	162969400.5	182904888.6
4807000000.0	176684973.1	162969946.4	182906555.1
4808000000.0	176686435.2	162970492.1	182908221.0
4809000000.0	176687896.7	162971037.4	182909886.2
4810000000.0	176689357.7	162971582.5	182911550.7
4811000000.0	176690818.0	162972127.3	182913214.5
4812000000.0	176692277.8	162972671.8	182914877.7
4813000000.0	176693737.0	162973216.1	182916540.3
4814000000.0	176695195.7	162973760.0	182918202.2
4815000000.0	176696653.7	162974303.7	182919863.4
4816000000.0	176698111.2	162974847.1	182921523.9
4817000000.0	176699568.0	162975390.3	182923183.8
4818000000.0	176701024.3	162975933.1	182924843.1
4819000000.0	176702480.0	162976475.7	182926501.6
4820000000.0	176703935.2	162977018.0	182928159.6
4821000000.0	176705389.7	162977560.0	182929816.8
4822000000.0	176706843.7	162978101.7	182931473.4
4823000000.0	176708297.1	162978643.2	182933129.4
4824000000.0	176709749.9	162979184.3	182934784.7
4825000000.0	176711202.1	162979725.2	182936439.3
4826000000.0	176712653.8	162980265.9	182938093.3
4827000000.0	176714104.9	162980806.2	182939746.6
4828000000.0	176715555.4	162981346.3	182941399.3
4829000000.0	176717005.3	162981886.1	182943051.3
4830000000.0	176718454.6	162982425.6	182944702.7
4831000000.0	176719903.4	162982964.9	182946353.4
4832000000.0	176721351.6	162983503.8	182948003.4
4833000000.0	176722799.2	162984042.5	182949652.8
4834000000.0	176724246.2	162984580.9	182951301.6
4835000000.0	176725692.7	162985119.1	182952949.7
4836000000.0	176727138.6	162985656.9	182954597.1
4837000000.0	176728583.9	162986194.5	182956243.9
4838000000.0	176730028.6	162986731.8	182957890.1
4839000000.0	176731472.8	162987268.9	182959535.6
4840000000.0	176732916.4	162987805.7	182961180.4
4841000000.0	176734359.4	162988342.1	182962824.6
4842000000.0	176735801.9	162988878.4	182964468.1
4843000000.0	176737243.7	162989414.3	182966111.0
4844000000.0	176738685.0	162989950.0	182967753.3
4845000000.0	176740125.8	162990485.4	182969394.9
4846000000.0	176741565.9	162991020.5	182971035.8
4847000000.0	176743005.5	162991555.4	182972676.1
4848000000.0	176744444.5	162992089.9	182974315.8
4849000000.0	176745883.0	162992624.2	182975954.8
4850000000.0	176747320.8	162993158.3	182977593.1
4851000000.0	176748758.1	162993692.0	182979230.8
4852000000.0	176750194.9	162994225.5	182980867.9
4853000000.0	176751631.0	162994758.8	182982504.3
4854000000.0	176753066.6	162995291.7	182984140.1
4855000000.0	176754501.7	162995824.4	182985775.2
4856000000.0	176755936.1	162996356.8	182987409.7
4857000000.0	176757370.0	162996888.9	182989043.6
4858000000.0	176758803.3	162997420.8	182990676.8
4859000000.0	176760236.1	162997952.4	182992309.3
4860000000.0	176761668.3	162998483.7	182993941.2
4861000000.0	176763099.9	162999014.8	182995572.5
4862000000.0	176764530.9	162999545.5	182997203.2
4863000000.0	176765961.4	163000076.0	182998833.1
4864000000.0	176767391.4	163000606.3	183000462.5
4865000000.0	176768820.7	163001136.3	183002091.2
4866000000.0	176770249.5	163001666.0	183003719.3
4867000000.0	176771677.7	163002195.4	183005346.7
4868000000.0	176773105.4	163002724.6	183006973.5
4869000000.0	176774532.5	163003253.5	183008599.6
4870000000.0	176775959.0	163003782.1	183010225.1
4871000000.0	176777385.0	163004310.5	183011850.0
4872000000.0	176778810.4	163004838.5	183013474.2
4873000000.0	176780235.3	163005366.4	183015097.8
4874000000.0	176781659.6	163005893.9	183016720.8
4875000000.0	176783083.3	163006421.2	183018343.1
4876000000.0	176784506.5	163006948.2	183019964.8
4877000000.0	176785929.1	163007475.0	183021585.8
4878000000.0	176787351.1	163008001.5	183023206.2
4879000000.0	176788772.6	163008527.7	183024826.0
4880000000.0	176790193.5	163009053.6	183026445.2
4881000000.0	176791613.9	163009579.3	183028063.7
4882000000.0	176793033.7	163010104.8	183029681.5
